cipher,structure,network,model_key,family,architecture_rank,score,rounds,seed,samples_per_class,pairs_per_sample,feature_encoding,difference_profile,difference_member,evidence,literature
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,6,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,6,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,7,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,7,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,8,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,8,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,9,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,9,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,0,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,0,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,1,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,1,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,2,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,2,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,3,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,3,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,4,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,4,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,5,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,5,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,6,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,6,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,7,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,7,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,8,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,8,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,0,60,5,9,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Best observed match for inverse-P aligned SPN inputs,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,1,50,5,9,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong MoE-HPO comparison model under the same input encodings,Innovation-one MoE v5 component HPO
