cipher,structure,network,model_key,family,architecture_rank,score,rounds,seed,samples_per_class,pairs_per_sample,feature_encoding,difference_profile,difference_member,evidence,literature
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,6,0,32768,2,ciphertext_pair_xor_bits,speck32_gohr2019,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
SPECK32/64,ARX,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,6,0,32768,2,ciphertext_pair_xor_bits,speck32_gohr2019,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
SPECK32/64,ARX,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,6,0,32768,4,ciphertext_pair_xor_bits,speck32_gohr2019,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,6,0,32768,4,ciphertext_pair_xor_bits,speck32_gohr2019,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
SPECK32/64,ARX,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,6,0,32768,4,ciphertext_pair_xor_bits,speck32_gohr2019,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
SPECK32/64,ARX,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,6,1,32768,1,ciphertext_pair_xor_bits,speck32_gohr2019,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,6,1,32768,1,ciphertext_pair_xor_bits,speck32_gohr2019,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
SPECK32/64,ARX,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,6,1,32768,1,ciphertext_pair_xor_bits,speck32_gohr2019,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
SPECK32/64,ARX,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,6,1,32768,2,ciphertext_pair_xor_bits,speck32_gohr2019,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,6,1,32768,2,ciphertext_pair_xor_bits,speck32_gohr2019,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
SPECK32/64,ARX,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,6,1,32768,2,ciphertext_pair_xor_bits,speck32_gohr2019,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
SPECK32/64,ARX,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,6,1,32768,4,ciphertext_pair_xor_bits,speck32_gohr2019,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,6,1,32768,4,ciphertext_pair_xor_bits,speck32_gohr2019,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
SPECK32/64,ARX,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,6,1,32768,4,ciphertext_pair_xor_bits,speck32_gohr2019,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,4,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,4,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,4,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,4,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,4,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,4,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,4,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,5,0,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,5,0,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,5,0,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,5,1,32768,1,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,5,1,32768,2,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Shared pair encoder with mean+max pooling baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,pairset_dilated_cnn,0,34,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,"Structure-conditioned dilation, bit-mask priors, and attention/mean/max pair-set pooling",Innovation-one structure-adaptive pair-set DBitNet
PRESENT-80,SPN,MoE-v4-Soft,moe_v4_soft,structure_adapter_moe,2,20,5,1,32768,4,ciphertext_pair_xor_bits,present_wang_jain2021,0,Structure-adapter MoE with soft routing,Innovation-one structure-aware MoE
