cipher,structure,network,model_key,family,architecture_rank,score,rounds,seed,samples_per_class,pairs_per_sample,feature_encoding,difference_profile,difference_member,evidence,literature
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,2,44,5,0,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,SPN token mixer for S-box/P-layer locality,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,0,50,5,0,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Fixed HPO trial 20 best configuration for PRESENT multi-pair validation,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,1,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong pairwise adaptive DBitNet baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,2,44,5,1,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,SPN token mixer for S-box/P-layer locality,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,0,50,5,1,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Fixed HPO trial 20 best configuration for PRESENT multi-pair validation,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,2,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong pairwise adaptive DBitNet baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,2,44,5,2,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,SPN token mixer for S-box/P-layer locality,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,0,50,5,2,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Fixed HPO trial 20 best configuration for PRESENT multi-pair validation,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,3,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong pairwise adaptive DBitNet baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,2,44,5,3,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,SPN token mixer for S-box/P-layer locality,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,0,50,5,3,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Fixed HPO trial 20 best configuration for PRESENT multi-pair validation,Innovation-one MoE v5 component HPO
PRESENT-80,SPN,Pairwise-Adaptive-DBitNet,adaptive_dbitnet_pairwise,pairwise_adaptive_dbitnet,1,30,5,4,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Strong pairwise adaptive DBitNet baseline,Multi-pair neural distinguisher / DBitNet-style
PRESENT-80,SPN,SPN-TokenMixer-PairSet,spn_token_mixer_pairset,spn_token_mixer,2,44,5,4,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,SPN token mixer for S-box/P-layer locality,Innovation-one SPN token mixer pair-set model
PRESENT-80,SPN,MoE-v5-Soft-HPO-Trial20,moe_v5_soft_hpo_present_best,structure_expert_moe_hpo_fixed,0,50,5,4,32768,4,ciphertext_pair_xor_spn_aligned_bits,present_wang_jain2021,0,Fixed HPO trial 20 best configuration for PRESENT multi-pair validation,Innovation-one MoE v5 component HPO
