cipher,structure,network,model_key,family,architecture_rank,score,rounds,seed,samples_per_class,pairs_per_sample,feature_encoding,negative_mode,train_key,validation_key,difference_profile,difference_member,evidence,literature
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,2,32768,4,ciphertext_pair_xor_arx_aligned_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,3,32768,4,ciphertext_pair_xor_arx_aligned_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,0,32768,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,1,32768,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,2,32768,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,3,32768,4,ciphertext_pair_xor_arx_partial_inverse_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,0,32768,4,ciphertext_pair_xor_arx_partial_inverse_rx_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,1,32768,4,ciphertext_pair_xor_arx_partial_inverse_rx_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,2,32768,4,ciphertext_pair_xor_arx_partial_inverse_rx_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
SPECK32/64,ARX,StructureAdaptive-PairSet-DBitNet,structure_adaptive_pairset_dbitnet,structure_pairset,0,68,7,3,32768,4,ciphertext_pair_xor_arx_partial_inverse_rx_bits,encrypted_random_plaintexts,0x1918111009080100,0x0f0e0d0c0b0a0908,speck32_gohr2019,0,SPECK32/64 ARX v2 feature screen: rotation vs keyless partial inverse vs RX/carry-inspired public views,Gohr 2019 SPECK32 neural differential cryptanalysis; RX/carry-aware ARX structure alignment for innovation one
